,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
289851,Fulton County,GA,Franklin County,OH,140,4616,4616000,1516,2015,2016,outflow,Fulton County-Franklin County-OH-1516,"Franklin County, OH"
289852,Fulton County,GA,Bibb County,GA,116,3443,3443000,1516,2015,2016,outflow,Fulton County-Bibb County-GA-1516,"Bibb County, GA"
289853,Fulton County,GA,Hennepin County,MN,124,5382,5382000,1516,2015,2016,outflow,Fulton County-Hennepin County-MN-1516,"Hennepin County, MN"
289854,Fulton County,GA,Prince George's County,MD,126,2812,2812000,1516,2015,2016,outflow,Fulton County-Prince George's County-MD-1516,"Prince George's County, MD"
289855,Fulton County,GA,Cuyahoga County,OH,106,3809,3809000,1516,2015,2016,outflow,Fulton County-Cuyahoga County-OH-1516,"Cuyahoga County, OH"
289856,Fulton County,GA,Allegheny County,PA,121,5293,5293000,1516,2015,2016,outflow,Fulton County-Allegheny County-PA-1516,"Allegheny County, PA"
289857,Fulton County,GA,Glynn County,GA,127,6658,6658000,1516,2015,2016,outflow,Fulton County-Glynn County-GA-1516,"Glynn County, GA"
289858,Fulton County,GA,Buncombe County,NC,102,5627,5627000,1516,2015,2016,outflow,Fulton County-Buncombe County-NC-1516,"Buncombe County, NC"
289859,Fulton County,GA,Arlington County,VA,99,6079,6079000,1516,2015,2016,outflow,Fulton County-Arlington County-VA-1516,"Arlington County, VA"
289860,Fulton County,GA,Durham County,NC,110,4531,4531000,1516,2015,2016,outflow,Fulton County-Durham County-NC-1516,"Durham County, NC"
289861,Fulton County,GA,Bartow County,GA,130,3042,3042000,1516,2015,2016,outflow,Fulton County-Bartow County-GA-1516,"Bartow County, GA"
289862,Fulton County,GA,Hudson County,NJ,108,5531,5531000,1516,2015,2016,outflow,Fulton County-Hudson County-NJ-1516,"Hudson County, NJ"
289863,Fulton County,GA,Oakland County,MI,114,4729,4729000,1516,2015,2016,outflow,Fulton County-Oakland County-MI-1516,"Oakland County, MI"
289864,Fulton County,GA,Dawson County,GA,121,8921,8921000,1516,2015,2016,outflow,Fulton County-Dawson County-GA-1516,"Dawson County, GA"
289865,Fulton County,GA,Walton County,GA,116,3080,3080000,1516,2015,2016,outflow,Fulton County-Walton County-GA-1516,"Walton County, GA"
289866,Fulton County,GA,Hamilton County,OH,104,3044,3044000,1516,2015,2016,outflow,Fulton County-Hamilton County-OH-1516,"Hamilton County, OH"
289867,Fulton County,GA,Knox County,TN,87,3248,3248000,1516,2015,2016,outflow,Fulton County-Knox County-TN-1516,"Knox County, TN"
289868,Fulton County,GA,Marion County,IN,88,3437,3437000,1516,2015,2016,outflow,Fulton County-Marion County-IN-1516,"Marion County, IN"
289869,Fulton County,GA,Bexar County,TX,111,2719,2719000,1516,2015,2016,outflow,Fulton County-Bexar County-TX-1516,"Bexar County, TX"
289870,Fulton County,GA,Multnomah County,OR,91,4744,4744000,1516,2015,2016,outflow,Fulton County-Multnomah County-OR-1516,"Multnomah County, OR"
289871,Fulton County,GA,St. Johns County,FL,120,13864,13864000,1516,2015,2016,outflow,Fulton County-St. Johns County-FL-1516,"St. Johns County, FL"
289872,Fulton County,GA,Beaufort County,SC,99,18182,18182000,1516,2015,2016,outflow,Fulton County-Beaufort County-SC-1516,"Beaufort County, SC"
289873,Fulton County,GA,Jefferson County,KY,90,7406,7406000,1516,2015,2016,outflow,Fulton County-Jefferson County-KY-1516,"Jefferson County, KY"
289874,Fulton County,GA,Fairfield County,CT,108,12774,12774000,1516,2015,2016,outflow,Fulton County-Fairfield County-CT-1516,"Fairfield County, CT"
289875,Fulton County,GA,Sarasota County,FL,91,11607,11607000,1516,2015,2016,outflow,Fulton County-Sarasota County-FL-1516,"Sarasota County, FL"
289876,Fulton County,GA,San Mateo County,CA,83,6972,6972000,1516,2015,2016,outflow,Fulton County-San Mateo County-CA-1516,"San Mateo County, CA"
289877,Fulton County,GA,Denton County,TX,113,6836,6836000,1516,2015,2016,outflow,Fulton County-Denton County-TX-1516,"Denton County, TX"
289878,Fulton County,GA,Collier County,FL,91,15929,15929000,1516,2015,2016,outflow,Fulton County-Collier County-FL-1516,"Collier County, FL"
289879,Fulton County,GA,Lee County,FL,86,7042,7042000,1516,2015,2016,outflow,Fulton County-Lee County-FL-1516,"Lee County, FL"
289880,Fulton County,GA,Houston County,GA,92,2021,2021000,1516,2015,2016,outflow,Fulton County-Houston County-GA-1516,"Houston County, GA"
289881,Fulton County,GA,Williamson County,TN,108,6479,6479000,1516,2015,2016,outflow,Fulton County-Williamson County-TN-1516,"Williamson County, TN"
289882,Fulton County,GA,Contra Costa County,CA,72,3728,3728000,1516,2015,2016,outflow,Fulton County-Contra Costa County-CA-1516,"Contra Costa County, CA"
289883,Fulton County,GA,Madison County,AL,82,2023,2023000,1516,2015,2016,outflow,Fulton County-Madison County-AL-1516,"Madison County, AL"
289884,Fulton County,GA,Escambia County,FL,85,2356,2356000,1516,2015,2016,outflow,Fulton County-Escambia County-FL-1516,"Escambia County, FL"
289885,Fulton County,GA,Sacramento County,CA,86,1995,1995000,1516,2015,2016,outflow,Fulton County-Sacramento County-CA-1516,"Sacramento County, CA"
289886,Fulton County,GA,Baltimore city,MD,83,2474,2474000,1516,2015,2016,outflow,Fulton County-Baltimore city-MD-1516,"Baltimore city, MD"
289887,Fulton County,GA,Middlesex County,NJ,101,3868,3868000,1516,2015,2016,outflow,Fulton County-Middlesex County-NJ-1516,"Middlesex County, NJ"
289888,Fulton County,GA,Manatee County,FL,79,6845,6845000,1516,2015,2016,outflow,Fulton County-Manatee County-FL-1516,"Manatee County, FL"
289889,Fulton County,GA,Columbia County,GA,73,2224,2224000,1516,2015,2016,outflow,Fulton County-Columbia County-GA-1516,"Columbia County, GA"
289890,Fulton County,GA,Brevard County,FL,88,2946,2946000,1516,2015,2016,outflow,Fulton County-Brevard County-FL-1516,"Brevard County, FL"
289891,Fulton County,GA,Volusia County,FL,73,5137,5137000,1516,2015,2016,outflow,Fulton County-Volusia County-FL-1516,"Volusia County, FL"
289892,Fulton County,GA,Barrow County,GA,89,2848,2848000,1516,2015,2016,outflow,Fulton County-Barrow County-GA-1516,"Barrow County, GA"
289893,Fulton County,GA,Richland County,SC,82,2205,2205000,1516,2015,2016,outflow,Fulton County-Richland County-SC-1516,"Richland County, SC"
289894,Fulton County,GA,Fort Bend County,TX,101,4785,4785000,1516,2015,2016,outflow,Fulton County-Fort Bend County-TX-1516,"Fort Bend County, TX"
289895,Fulton County,GA,Alexandria city,VA,64,3925,3925000,1516,2015,2016,outflow,Fulton County-Alexandria city-VA-1516,"Alexandria city, VA"
289896,Fulton County,GA,Seminole County,FL,80,2158,2158000,1516,2015,2016,outflow,Fulton County-Seminole County-FL-1516,"Seminole County, FL"
289897,Fulton County,GA,Walton County,FL,77,6944,6944000,1516,2015,2016,outflow,Fulton County-Walton County-FL-1516,"Walton County, FL"
289898,Fulton County,GA,Lowndes County,GA,69,1736,1736000,1516,2015,2016,outflow,Fulton County-Lowndes County-GA-1516,"Lowndes County, GA"
289899,Fulton County,GA,Riverside County,CA,81,2464,2464000,1516,2015,2016,outflow,Fulton County-Riverside County-CA-1516,"Riverside County, CA"
289900,Fulton County,GA,Pickens County,GA,76,5301,5301000,1516,2015,2016,outflow,Fulton County-Pickens County-GA-1516,"Pickens County, GA"
289901,Fulton County,GA,Boulder County,CO,58,3852,3852000,1516,2015,2016,outflow,Fulton County-Boulder County-CO-1516,"Boulder County, CO"
289902,Fulton County,GA,Leon County,FL,66,2304,2304000,1516,2015,2016,outflow,Fulton County-Leon County-FL-1516,"Leon County, FL"
289903,Fulton County,GA,Floyd County,GA,80,2524,2524000,1516,2015,2016,outflow,Fulton County-Floyd County-GA-1516,"Floyd County, GA"
289904,Fulton County,GA,Arapahoe County,CO,80,2607,2607000,1516,2015,2016,outflow,Fulton County-Arapahoe County-CO-1516,"Arapahoe County, CO"
289905,Fulton County,GA,St. Louis County,MO,80,3265,3265000,1516,2015,2016,outflow,Fulton County-St. Louis County-MO-1516,"St. Louis County, MO"
289906,Fulton County,GA,DuPage County,IL,75,5919,5919000,1516,2015,2016,outflow,Fulton County-DuPage County-IL-1516,"DuPage County, IL"
289907,Fulton County,GA,Jefferson Parish,LA,71,2299,2299000,1516,2015,2016,outflow,Fulton County-Jefferson Parish-LA-1516,"Jefferson Parish, LA"
289909,Fulton County,GA,Montgomery County,AL,60,1378,1378000,1516,2015,2016,outflow,Fulton County-Montgomery County-AL-1516,"Montgomery County, AL"
289910,Fulton County,GA,Shelby County,AL,69,3902,3902000,1516,2015,2016,outflow,Fulton County-Shelby County-AL-1516,"Shelby County, AL"
289911,Fulton County,GA,Polk County,FL,75,1558,1558000,1516,2015,2016,outflow,Fulton County-Polk County-FL-1516,"Polk County, FL"
289912,Fulton County,GA,Dougherty County,GA,65,1274,1274000,1516,2015,2016,outflow,Fulton County-Dougherty County-GA-1516,"Dougherty County, GA"
289913,Fulton County,GA,Guilford County,NC,52,2021,2021000,1516,2015,2016,outflow,Fulton County-Guilford County-NC-1516,"Guilford County, NC"
289914,Fulton County,GA,Hartford County,CT,56,2158,2158000,1516,2015,2016,outflow,Fulton County-Hartford County-CT-1516,"Hartford County, CT"
289915,Fulton County,GA,Alachua County,FL,57,2159,2159000,1516,2015,2016,outflow,Fulton County-Alachua County-FL-1516,"Alachua County, FL"
289916,Fulton County,GA,Bay County,FL,61,2363,2363000,1516,2015,2016,outflow,Fulton County-Bay County-FL-1516,"Bay County, FL"
289917,Fulton County,GA,Greene County,GA,59,6539,6539000,1516,2015,2016,outflow,Fulton County-Greene County-GA-1516,"Greene County, GA"
289918,Fulton County,GA,Troup County,GA,63,1149,1149000,1516,2015,2016,outflow,Fulton County-Troup County-GA-1516,"Troup County, GA"
289919,Fulton County,GA,Baltimore County,MD,54,3542,3542000,1516,2015,2016,outflow,Fulton County-Baltimore County-MD-1516,"Baltimore County, MD"
289920,Fulton County,GA,Bergen County,NJ,62,3243,3243000,1516,2015,2016,outflow,Fulton County-Bergen County-NJ-1516,"Bergen County, NJ"
289921,Fulton County,GA,Bronx County,NY,59,590,590000,1516,2015,2016,outflow,Fulton County-Bronx County-NY-1516,"Bronx County, NY"
289922,Fulton County,GA,Monroe County,NY,66,2339,2339000,1516,2015,2016,outflow,Fulton County-Monroe County-NY-1516,"Monroe County, NY"
289923,Fulton County,GA,Milwaukee County,WI,55,1539,1539000,1516,2015,2016,outflow,Fulton County-Milwaukee County-WI-1516,"Milwaukee County, WI"
289924,Fulton County,GA,Mobile County,AL,61,1423,1423000,1516,2015,2016,outflow,Fulton County-Mobile County-AL-1516,"Mobile County, AL"
289925,Fulton County,GA,Honolulu County,HI,49,1774,1774000,1516,2015,2016,outflow,Fulton County-Honolulu County-HI-1516,"Honolulu County, HI"
289926,Fulton County,GA,East Baton Rouge Parish,LA,55,1463,1463000,1516,2015,2016,outflow,Fulton County-East Baton Rouge Parish-LA-1516,"East Baton Rouge Parish, LA"
289927,Fulton County,GA,Richmond city,VA,51,2535,2535000,1516,2015,2016,outflow,Fulton County-Richmond city-VA-1516,"Richmond city, VA"
289928,Fulton County,GA,Jefferson County,CO,43,2557,2557000,1516,2015,2016,outflow,Fulton County-Jefferson County-CO-1516,"Jefferson County, CO"
289929,Fulton County,GA,Lake County,IL,81,3234,3234000,1516,2015,2016,outflow,Fulton County-Lake County-IL-1516,"Lake County, IL"
289930,Fulton County,GA,Montgomery County,OH,53,1019,1019000,1516,2015,2016,outflow,Fulton County-Montgomery County-OH-1516,"Montgomery County, OH"
289931,Fulton County,GA,Lee County,AL,64,1860,1860000,1516,2015,2016,outflow,Fulton County-Lee County-AL-1516,"Lee County, AL"
289932,Fulton County,GA,Forsyth County,NC,69,4422,4422000,1516,2015,2016,outflow,Fulton County-Forsyth County-NC-1516,"Forsyth County, NC"
289933,Fulton County,GA,Henrico County,VA,54,2368,2368000,1516,2015,2016,outflow,Fulton County-Henrico County-VA-1516,"Henrico County, VA"
289934,Fulton County,GA,San Bernardino County,CA,63,968,968000,1516,2015,2016,outflow,Fulton County-San Bernardino County-CA-1516,"San Bernardino County, CA"
289935,Fulton County,GA,New Castle County,DE,61,1218,1218000,1516,2015,2016,outflow,Fulton County-New Castle County-DE-1516,"New Castle County, DE"
289936,Fulton County,GA,St. Lucie County,FL,45,1647,1647000,1516,2015,2016,outflow,Fulton County-St. Lucie County-FL-1516,"St. Lucie County, FL"
289937,Fulton County,GA,Lumpkin County,GA,53,1948,1948000,1516,2015,2016,outflow,Fulton County-Lumpkin County-GA-1516,"Lumpkin County, GA"
289938,Fulton County,GA,Oconee County,GA,61,3236,3236000,1516,2015,2016,outflow,Fulton County-Oconee County-GA-1516,"Oconee County, GA"
289939,Fulton County,GA,Jackson County,MO,44,1543,1543000,1516,2015,2016,outflow,Fulton County-Jackson County-MO-1516,"Jackson County, MO"
289940,Fulton County,GA,Suffolk County,NY,57,1727,1727000,1516,2015,2016,outflow,Fulton County-Suffolk County-NY-1516,"Suffolk County, NY"
289941,Fulton County,GA,Loudoun County,VA,67,4290,4290000,1516,2015,2016,outflow,Fulton County-Loudoun County-VA-1516,"Loudoun County, VA"
289942,Fulton County,GA,Douglas County,CO,66,3064,3064000,1516,2015,2016,outflow,Fulton County-Douglas County-CO-1516,"Douglas County, CO"
289943,Fulton County,GA,Fannin County,GA,48,4077,4077000,1516,2015,2016,outflow,Fulton County-Fannin County-GA-1516,"Fannin County, GA"
289944,Fulton County,GA,Westchester County,NY,54,3857,3857000,1516,2015,2016,outflow,Fulton County-Westchester County-NY-1516,"Westchester County, NY"
289945,Fulton County,GA,Salt Lake County,UT,57,3240,3240000,1516,2015,2016,outflow,Fulton County-Salt Lake County-UT-1516,"Salt Lake County, UT"
289946,Fulton County,GA,Prince William County,VA,57,1676,1676000,1516,2015,2016,outflow,Fulton County-Prince William County-VA-1516,"Prince William County, VA"
289947,Fulton County,GA,Pima County,AZ,38,3067,3067000,1516,2015,2016,outflow,Fulton County-Pima County-AZ-1516,"Pima County, AZ"
289948,Fulton County,GA,Pulaski County,AR,59,1223,1223000,1516,2015,2016,outflow,Fulton County-Pulaski County-AR-1516,"Pulaski County, AR"
289949,Fulton County,GA,Meriwether County,GA,51,1406,1406000,1516,2015,2016,outflow,Fulton County-Meriwether County-GA-1516,"Meriwether County, GA"
289950,Fulton County,GA,St. Louis city,MO,43,1645,1645000,1516,2015,2016,outflow,Fulton County-St. Louis city-MO-1516,"St. Louis city, MO"
289951,Fulton County,GA,Washington County,OR,48,2147,2147000,1516,2015,2016,outflow,Fulton County-Washington County-OR-1516,"Washington County, OR"
289952,Fulton County,GA,Fayette County,KY,43,1936,1936000,1516,2015,2016,outflow,Fulton County-Fayette County-KY-1516,"Fayette County, KY"
289953,Fulton County,GA,Anne Arundel County,MD,51,1381,1381000,1516,2015,2016,outflow,Fulton County-Anne Arundel County-MD-1516,"Anne Arundel County, MD"
289954,Fulton County,GA,Norfolk County,MA,46,1984,1984000,1516,2015,2016,outflow,Fulton County-Norfolk County-MA-1516,"Norfolk County, MA"
289955,Fulton County,GA,Cumberland County,NC,58,851,851000,1516,2015,2016,outflow,Fulton County-Cumberland County-NC-1516,"Cumberland County, NC"
289956,Fulton County,GA,Orange County,NC,58,2468,2468000,1516,2015,2016,outflow,Fulton County-Orange County-NC-1516,"Orange County, NC"
289957,Fulton County,GA,Montgomery County,PA,43,3052,3052000,1516,2015,2016,outflow,Fulton County-Montgomery County-PA-1516,"Montgomery County, PA"
289958,Fulton County,GA,Williamson County,TX,44,1776,1776000,1516,2015,2016,outflow,Fulton County-Williamson County-TX-1516,"Williamson County, TX"
289959,Fulton County,GA,Virginia Beach city,VA,48,1431,1431000,1516,2015,2016,outflow,Fulton County-Virginia Beach city-VA-1516,"Virginia Beach city, VA"
289960,Fulton County,GA,El Paso County,CO,53,2053,2053000,1516,2015,2016,outflow,Fulton County-El Paso County-CO-1516,"El Paso County, CO"
289961,Fulton County,GA,Gilmer County,GA,47,3395,3395000,1516,2015,2016,outflow,Fulton County-Gilmer County-GA-1516,"Gilmer County, GA"
289962,Fulton County,GA,Bell County,TX,53,704,704000,1516,2015,2016,outflow,Fulton County-Bell County-TX-1516,"Bell County, TX"
289963,Fulton County,GA,Jackson County,GA,49,2015,2015000,1516,2015,2016,outflow,Fulton County-Jackson County-GA-1516,"Jackson County, GA"
289964,Fulton County,GA,Bulloch County,GA,39,855,855000,1516,2015,2016,outflow,Fulton County-Bulloch County-GA-1516,"Bulloch County, GA"
289965,Fulton County,GA,Essex County,NJ,56,1703,1703000,1516,2015,2016,outflow,Fulton County-Essex County-NJ-1516,"Essex County, NJ"
289966,Fulton County,GA,Nassau County,NY,36,1474,1474000,1516,2015,2016,outflow,Fulton County-Nassau County-NY-1516,"Nassau County, NY"
289967,Fulton County,GA,Norfolk city,VA,40,921,921000,1516,2015,2016,outflow,Fulton County-Norfolk city-VA-1516,"Norfolk city, VA"
289968,Fulton County,GA,Pierce County,WA,40,1286,1286000,1516,2015,2016,outflow,Fulton County-Pierce County-WA-1516,"Pierce County, WA"
289969,Fulton County,GA,Baldwin County,AL,50,2475,2475000,1516,2015,2016,outflow,Fulton County-Baldwin County-AL-1516,"Baldwin County, AL"
289970,Fulton County,GA,Benton County,AR,45,4970,4970000,1516,2015,2016,outflow,Fulton County-Benton County-AR-1516,"Benton County, AR"
289971,Fulton County,GA,New Haven County,CT,30,2239,2239000,1516,2015,2016,outflow,Fulton County-New Haven County-CT-1516,"New Haven County, CT"
289972,Fulton County,GA,Nassau County,FL,42,5735,5735000,1516,2015,2016,outflow,Fulton County-Nassau County-FL-1516,"Nassau County, FL"
289973,Fulton County,GA,Pasco County,FL,44,1857,1857000,1516,2015,2016,outflow,Fulton County-Pasco County-FL-1516,"Pasco County, FL"
289974,Fulton County,GA,Morris County,NJ,45,2345,2345000,1516,2015,2016,outflow,Fulton County-Morris County-NJ-1516,"Morris County, NJ"
289975,Fulton County,GA,Spartanburg County,SC,36,1273,1273000,1516,2015,2016,outflow,Fulton County-Spartanburg County-SC-1516,"Spartanburg County, SC"
289976,Fulton County,GA,York County,SC,46,2228,2228000,1516,2015,2016,outflow,Fulton County-York County-SC-1516,"York County, SC"
289977,Fulton County,GA,Dane County,WI,39,912,912000,1516,2015,2016,outflow,Fulton County-Dane County-WI-1516,"Dane County, WI"
289978,Fulton County,GA,Santa Rosa County,FL,41,1393,1393000,1516,2015,2016,outflow,Fulton County-Santa Rosa County-FL-1516,"Santa Rosa County, FL"
289979,Fulton County,GA,New Hanover County,NC,35,1152,1152000,1516,2015,2016,outflow,Fulton County-New Hanover County-NC-1516,"New Hanover County, NC"
289980,Fulton County,GA,Putnam County,GA,36,2271,2271000,1516,2015,2016,outflow,Fulton County-Putnam County-GA-1516,"Putnam County, GA"
289981,Fulton County,GA,Kent County,MI,43,1418,1418000,1516,2015,2016,outflow,Fulton County-Kent County-MI-1516,"Kent County, MI"
289982,Fulton County,GA,Bernalillo County,NM,35,1388,1388000,1516,2015,2016,outflow,Fulton County-Bernalillo County-NM-1516,"Bernalillo County, NM"
